original_index_1,original_index_2,title1,title2,ratio,token_sort,token_set,final_score,year1,year2,doi1,doi2,source1,source2
72748,72724,Additional file 7 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 3 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831692,10.6084/m9.figshare.32831677.v1,openalex,openalex
72759,72748,Additional file 1 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 7 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831671,10.6084/m9.figshare.32831692,openalex,openalex
72759,72719,Additional file 1 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 9 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831671,10.6084/m9.figshare.32831698.v1,openalex,openalex
72724,72719,Additional file 3 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 9 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831677.v1,10.6084/m9.figshare.32831698.v1,openalex,openalex
72748,72719,Additional file 7 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 9 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831692,10.6084/m9.figshare.32831698.v1,openalex,openalex
72759,72724,Additional file 1 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 3 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.17,99.17,99.17,99.17,2026.0,2026.0,10.6084/m9.figshare.32831671,10.6084/m9.figshare.32831677.v1,openalex,openalex
105455,151852,Conditions necessary for inactivation of aflatoxin B1 and loss of mutagenecity in copra meal on chlorine gas treatment,CONDITIONS NECESSARY FOR INACTIVATION OF AFLATOXIN B1 AND LOSS OF MUTAGENICITY IN COPRA MEAL ON CHLORINE GAS TREATMENT,99.15,99.15,99.13,99.15,1991.0,1991.0,,10.4038/jnsfsr.v19i1.8169,repositories_combined,sljol; repositories_combined
73003,72997,Additional file 4 of Globalisation and environmental pressure in Europe: evidence from ecological footprint dynamics,Additional file 1 of Globalisation and environmental pressure in Europe: evidence from ecological footprint dynamics,99.13,99.13,99.13,99.13,2026.0,2026.0,10.6084/m9.figshare.32904678.v1,10.6084/m9.figshare.32904669.v1,openalex,openalex
80070,79812,A critical evaluation of the junior secondary school mathematics curriculam of the ministry of education of Sri Lanka,A critical evaluation of the junior secondery school mathematics curriculam of the ministry of education of Sri Lanka,99.15,99.15,99.04,99.11,1980.0,1980.0,,,repositories_combined,repositories_combined
72476,72484,Additional file 1 of “It’s never just one thing”: understanding risk factors for sports injuries in track and field,Additional file 4 of “It’s never just one thing”: understanding risk factors for sports injuries in track and field,99.11,99.11,99.11,99.11,2026.0,2026.0,10.6084/m9.figshare.32693191.v1,10.6084/m9.figshare.32693200.v1,openalex,openalex
72484,72486,Additional file 4 of “It’s never just one thing”: understanding risk factors for sports injuries in track and field,Additional file 1 of “It’s never just one thing”: understanding risk factors for sports injuries in track and field,99.11,99.11,99.11,99.11,2026.0,2026.0,10.6084/m9.figshare.32693200.v1,10.6084/m9.figshare.32693191,openalex,openalex
69841,69815,Additional file 4 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,Additional file 1 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,99.11,99.11,99.08,99.1,2025.0,2025.0,10.6084/m9.figshare.30662696,10.6084/m9.figshare.30662687,openalex,openalex
69827,69815,Additional file 3 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,Additional file 1 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,99.11,99.11,99.08,99.1,2025.0,2025.0,10.6084/m9.figshare.30662693,10.6084/m9.figshare.30662687,openalex,openalex
69841,69827,Additional file 4 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,Additional file 3 of Breaking the cycle: long-term socio economic determinants of child labour in SAARC countries,99.11,99.11,99.08,99.1,2025.0,2025.0,10.6084/m9.figshare.30662696,10.6084/m9.figshare.30662693,openalex,openalex
176321,179098,IDENTIFICATION OF CLONAL DIFFERENCES OF RUBBER (Hevea brasiliensis Muell. Arg.) BASED ON PHOTOSYNTHETIC PARAMETERS,Identification of Clonal Differences of Rubber (Heven brasiliensis muell. Arg.) Based on Photosynthetic Parameters,99.09,99.09,99.07,99.08,2012.0,2012.0,,,repositories_combined,repositories_combined
69273,69251,Additional file 15 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,Additional file 13 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,99.07,99.07,99.05,99.07,2022.0,2022.0,10.6084/m9.figshare.19336104,10.6084/m9.figshare.19336098,openalex,openalex
69271,69176,Additional file 10 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 2 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,98.88,98.88,99.23,98.99,2023.0,2023.0,10.6084/m9.figshare.24022779,10.6084/m9.figshare.24022755,openalex,openalex
69271,69186,Additional file 10 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 9 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,98.88,98.88,99.23,98.99,2023.0,2023.0,10.6084/m9.figshare.24022779,10.6084/m9.figshare.24022776,openalex,openalex
69264,69176,Additional file 16 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 2 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,98.88,98.88,99.23,98.99,2023.0,2023.0,10.6084/m9.figshare.24022797,10.6084/m9.figshare.24022755,openalex,openalex
69186,69264,Additional file 9 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 16 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,98.88,98.88,99.23,98.99,2023.0,2023.0,10.6084/m9.figshare.24022776,10.6084/m9.figshare.24022797,openalex,openalex
56628,27448,Homodimerization of CB 2 cannabinoid receptor triggered by a bivalent ligand enhances cellular signaling,Homodimerization of CB2 cannabinoid receptor triggered by a bivalent ligand enhances cellular signaling,99.52,98.55,98.55,98.94,2024.0,2024.0,10.1101/2024.05.10.593612,10.1016/j.phrs.2024.107363,openalex; crossref,openalex; crossref
104184,101202,The use of plucking machines for harvesting tea,The use of plucking machines for harvesing tea,98.92,98.92,98.92,98.92,1982.0,1982.0,,,repositories_combined,repositories_combined
72748,72712,Additional file 7 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 13 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,98.77,98.77,99.17,98.89,2026.0,2026.0,10.6084/m9.figshare.32831692,10.6084/m9.figshare.32831713.v1,openalex,openalex
72712,72719,Additional file 13 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 9 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,98.77,98.77,99.17,98.89,2026.0,2026.0,10.6084/m9.figshare.32831713.v1,10.6084/m9.figshare.32831698.v1,openalex,openalex
69218,69251,Additional file 7 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,Additional file 13 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,98.6,98.6,99.03,98.73,2022.0,2022.0,10.6084/m9.figshare.19336125,10.6084/m9.figshare.19336098,openalex,openalex
69218,69273,Additional file 7 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,Additional file 15 of Genomic patterns of homozygosity and inbreeding depression in Murciano-Granadina goats,98.6,98.6,99.03,98.73,2022.0,2022.0,10.6084/m9.figshare.19336125,10.6084/m9.figshare.19336104,openalex,openalex
78547,78389,A Psychological Study on Burnout among Tamil Medium Secondary School Teachers,A Psychological Study Burnout among Tamil Medium Secondary School Teachers,98.01,98.01,100.0,98.61,2012.0,2012.0,,,repositories_combined,repositories_combined
154795,141369,Research Abstracts Presented at the Annual Academic Sessions 2024,Research abstracts presented at the Annual Academic Sessions 2023,98.46,98.46,98.46,98.46,2024.0,2024.0,10.4038/slaj.v8i1.243,10.4038/slaj.v7i2.219,sljol; repositories_combined,sljol; repositories_combined
105677,20775,"Use of liver histological alterations and erythrocytic nuclear abnormalities of two native fish species in Kelani River, Sri Lanka as biomarkers for pollution impact assessments","Use of liver histological alterations and erythrocytic nuclear abnormalities of two native fish in Kelani River, Sri Lanka as biomarkers for pollution impact assessments",97.67,97.67,100.0,98.37,2020.0,2020.0,,10.4038/jnsfsr.v48i1.9937,repositories_combined,openalex; crossref; sljol; repositories_combined
85652,85653,PHAMP 4143 - Molecular Biology and Pharmaceutical Biotechnology,PHAMP 4144 - Molecular Biology and Pharmaceutical Biotechnology,98.36,98.36,98.36,98.36,2024.0,2024.0,,,repositories_combined,repositories_combined
15610,122802,Health Related Quality of Life of Children with Thalassemia Major in Two Selected Hospitals in Sri Lanka,Health Related Quality of Life of Children with Thalassemia Major in Two Selected Hospitals in Sri L,98.04,98.04,98.92,98.3,2020.0,2020.0,10.31357/jhsir.v1i01.4773,,openalex; crossref,repositories_combined
122730,157565,An improved kNN algorithm using K-means and fastText to predict sentiments expressed in Tamil texts,An improved kNN algorithm using k-means and Fast text to predict sentiments expressed in Tamil texts,99.5,95.48,99.5,98.29,2020.0,2020.0,,,repositories_combined,repositories_combined
160165,170871,Flight search optimization using in-memory data management,Flight search optimisation using in-memory data management,98.28,98.28,98.28,98.28,2013.0,2013.0,,,repositories_combined,repositories_combined
177245,173169,VALUE ADDITION TO BITTER GOURD (Momordica charantia) BY PREPARING A LOW BITTERNESS SPREAD,Value Addition to Bitter Gourd (Momordica Charanda) by Preparing a Low Bitterness Spread,98.27,98.27,98.27,98.27,2010.0,2010.0,,,repositories_combined,repositories_combined
97221,85933,A rare cause of acute abfomen:torsion of a second spleen,A rare cause of acute abdomen:torsion of a second spleen,98.21,98.21,98.04,98.16,2013.0,2013.0,,,repositories_combined,repositories_combined
176958,171639,Development of Fish Glue Using Skin of Yellow Fin Tuna (Thunnus Albacores) and Mahi-Mahi (Coryphaenidae Hippurus) and Characterization of Fish Glue Properties,Development of Fish Glue using Skin of Yellow fin tuna (Thunnus albacares) and Mahi-mahi (Coryphaenidae hippurus) and Characterization of glue Properties,97.69,97.69,99.22,98.15,2012.0,2012.0,,,repositories_combined,repositories_combined
74939,73407,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව (ප්‍රායෝගික) – FNDI 21010,තොරතුරු තාක්ෂණය පිළිබඳ පදනම් පාඨමාලාව (ප්‍රායෝගික) – FNDI 11010,98.21,98.21,97.83,98.1,2019.0,2019.0,,,repositories_combined,repositories_combined
177422,178333,Identification and Characterizing of Potassium Solubilizing Bacteria Grown on Old Mica Heaps,Identification and Characterization of Potassium Solubilizing Bacteria Grown on Old Mica Heaps,97.85,97.85,97.85,97.85,2012.0,2012.0,,,repositories_combined,repositories_combined
85070,85069,NURNP 2205- Nursing Principles & Procedures III,NURNP 2201- Nursing Principles & Procedures III,97.73,97.73,97.73,97.73,2014.0,2014.0,,,repositories_combined,repositories_combined
12331,12387,Impact of COVID-19 on Sri Lankan Economiy,Impact of COVID-19 on Sri Lanka Economy,97.5,97.5,97.5,97.5,2021.0,2021.0,10.2139/ssrn.3909525,10.2139/ssrn.3913679,openalex; crossref,openalex; crossref
178608,177063,The Effect of Strategic Knowledge Management Intentions on Firm Innovativeness: A Study with Reference to Software Development Industry in Sri Lanka,The Effect of Strategic Knowledge Management Intentions on Firm Innovativeness: Study with Special reference to Software Development Industry in Sri Lanka,96.67,96.67,99.32,97.46,2013.0,2013.0,,,repositories_combined,repositories_combined
150729,144842,Paediatric Crossword Puzzle – 22 (Answers),Paediatric crossword puzzle 21 (Answers),97.37,97.37,97.37,97.37,2014.0,2014.0,10.4038/sljch.v43i2.7020,10.4038/sljch.v43i1.6670,sljol; repositories_combined,sljol; repositories_combined
144842,146100,Paediatric crossword puzzle 21 (Answers),Paediatric crossword puzzle – 23 (Answers),97.37,97.37,97.37,97.37,2014.0,2014.0,10.4038/sljch.v43i1.6670,10.4038/sljch.v43i3.7387,sljol; repositories_combined,sljol; repositories_combined
150729,146100,Paediatric Crossword Puzzle – 22 (Answers),Paediatric crossword puzzle – 23 (Answers),97.37,97.37,97.37,97.37,2014.0,2014.0,10.4038/sljch.v43i2.7020,10.4038/sljch.v43i3.7387,sljol; repositories_combined,sljol; repositories_combined
84883,84885,NURCH 2234- Community Health Nursing I,NURCH 2243- Community Health Nursing I,97.3,97.3,97.3,97.3,2022.0,2022.0,,,repositories_combined,repositories_combined
125514,121982,EIE 7211 - 2022 March - Optical Fiber Communication,EIE 7211 - 2022 March - Optical Fiber Communication (N/C),95.92,95.92,100.0,97.14,2022.0,2022.0,,,repositories_combined,repositories_combined
82194,77971,COMPETENT AND COMMITTED LABOUR FOR DEVELOPMENT OF PRIVATISED PLANTATION SECTOR OF UP COUNTRY TEA INDUSTRY,Competent and Committed labour for development of privatized plantation sector of up country industry,97.09,97.09,97.0,97.06,2007.0,2007.0,,,repositories_combined,repositories_combined
179291,173384,MANAGING HUMAN RESOURCES-EMG172-3,MANAGING HUMAN RESOURCES-EMG152-3,96.97,96.97,96.97,96.97,2013.0,2013.0,,,repositories_combined,repositories_combined
76739,78026,A Study on the Current Practice of the Non- formal Education Programmes in the Community Learning Centres in Sri Lanka.,A study on the Current Practices of the Nonformal Education Programmes in the Community Learning Centres in Sri Lanka,99.15,94.02,96.23,96.73,2004.0,2004.0,,,repositories_combined,repositories_combined
175648,174428,BASIC ANIMAL NUTRION-ANS112-2,BASIC ANIMAL NUTRITION-ANS112-2,96.67,96.67,96.67,96.67,2012.0,2012.0,,,repositories_combined,repositories_combined
174707,172410,INVESTMENT MANAGEMENT-EMG261-2,INVESTMENT MANAGEMENT-EMG213-2,96.67,96.67,96.67,96.67,2012.0,2012.0,,,repositories_combined,repositories_combined
148046,140459,Paediatric crossword puzzle 28,Paediatric crossword puzzle 27,96.67,96.67,96.67,96.67,2015.0,2015.0,10.4038/sljch.v44i3.8022,10.4038/sljch.v44i2.7995,sljol; repositories_combined,sljol; repositories_combined
81007,79270,Aminoglycoside in advanced renal failure,Aminoglycoside use in advanced renal failure,95.24,95.24,100.0,96.67,1984.0,1984.0,,,repositories_combined,repositories_combined
53910,52855,Work related factors affecting the retention of medical officers in the preventive health sector in Sri Lanka,Work-related factors affecting the retention of medical officers in the preventive healthcare sector of Sri Lanka,96.4,95.5,98.08,96.63,2020.0,2020.0,10.21203/rs.3.rs-21948/v1,10.21203/rs.3.rs-21948/v2,openalex; crossref,openalex; crossref
163673,167907,Comparative analysis of adjudication and arbitration methods in Sri Lankan construction industry,Comparative Analysis of Adjudication and Arbitration Methods in Sri Lankan Construction,95.08,95.08,100.0,96.56,2015.0,2015.0,,,repositories_combined,repositories_combined
74666,75751,Compulsory English -COEN 21010,Compulsory English- COEN 11010,96.55,96.55,96.55,96.55,2017.0,2017.0,,,repositories_combined,repositories_combined
73399,73712,English Literature - ENGL 22033,English Literature - ENGL 32033,96.55,96.55,96.55,96.55,2017.0,2017.0,,,repositories_combined,repositories_combined
54038,50398,Is Leishmaniasis adequately notified in Sri Lanka? A survey among doctors from high endemic district of Sri Lanka.,"Is Leishmaniasis adequately notified in Sri Lanka? A survey among doctors from an endemic district, Sri Lanka.",95.89,94.98,98.43,96.38,2020.0,2020.0,10.21203/rs.2.19233/v2,10.21203/rs.2.19233/v3,openalex; crossref,openalex; crossref
111906,66506,Identifying factors affecting the success of rural self-employment: a study based on Ambalantota divisional secretariat,IDENTIFYING FACTORS AFFECTING THE SUCCESS OF RURAL SELF-EMPLOYMENT: A STUDY BASED ON AMBALANTOTA DIVISIONAL SECRETARIAT IN SRI LANKA,94.78,94.78,100.0,96.35,2018.0,2018.0,,,repositories_combined,openalex
131808,131829,12 Batch - NUR 2123 - (2018/2019),12 Batch - NUR 2212 - (2018/2019),96.3,96.3,96.3,96.3,2022.0,2022.0,,,repositories_combined,repositories_combined
131690,131695,10 Batch - MLS 2102 - (2016/2017),10 Batch - MLS 2202 - (2016/2017),96.3,96.3,96.3,96.3,2020.0,2020.0,,,repositories_combined,repositories_combined
118503,131874,05 Batch - MLS 3101 - (2011/2012),05 Batch - MLS 3102 - (2011/2012),96.3,96.3,96.3,96.3,2016.0,2016.0,,,repositories_combined,repositories_combined
131740,119438,14 Batch - NUR 1112 - (2020/2021),14 Batch - NUR 1211 - (2020/2021),96.3,96.3,96.3,96.3,2023.0,2023.0,,,repositories_combined,repositories_combined
131955,131944,04 Batch - MLS 3104 - (2010/2011),04 Batch - MLS 3101 - (2010/2011),96.3,96.3,96.3,96.3,2016.0,2016.0,,,repositories_combined,repositories_combined
103051,101698,Error analysis of a digital photogrammetric technique,Error analysis of the digital photogrammetric technique,96.3,94.44,98.08,96.27,,,,,repositories_combined,repositories_combined
70693,70584,MRPT/mrpt: Release of v2.15.7,MRPT/mrpt: Release of v2.15.6,96.43,96.43,95.65,96.2,2026.0,2026.0,10.5281/zenodo.18475132,10.5281/zenodo.18422000,openalex,openalex
85796,85813,"Prevalence of anaemia and its associated risk factors among type 2 diabetic patients attending the Diabetic Centre, Teaching Hospital Jaffna","Prevalence of Iron Deficiency Anaemia and its associated risk factors Among Type 2 Diabetic Patients Attending the Diabetic Centre, Teaching Hospital Jaffna",94.56,94.56,100.0,96.19,2023.0,2023.0,,,repositories_combined,repositories_combined
80133,12694,Relationship between undergraduates’ University-Library Usage for Academic Purpose and their Academic Performance in Sri Lankan Universities,Relationship between the Undergraduates University Library Usage for Academic Purpose and Academic Performance in Sri Lankan State Universities,94.33,97.16,97.64,96.17,2022.0,2022.0,,10.2139/ssrn.4309793,repositories_combined,openalex; crossref
7947,174693,Exploring the Effectiveness of Search Engine Optimization Tactics for Dynamic Websites in Sri Lanka,Exploring the Effectiveness of Search Engine Optimization Tactics for Dynamic Websites in Sri Lankan Context,95.65,95.65,96.88,96.02,2019.0,2019.0,10.1109/mercon.2019.8818903,,openalex; crossref,repositories_combined
156003,25390,Editorial Vol.6(1),Editorial Vol.1(1),94.12,94.12,100.0,95.88,2020.0,2020.0,10.4038/nsbmjm.v6i1.49,10.4038/ucr.v1i1.24,sljol; repositories_combined,openalex; crossref; sljol; repositories_combined
148328,152716,From the Editor Vol.40 (1),From the Editor Vol.40 (4),95.83,95.83,95.83,95.83,2007.0,2007.0,10.4038/engineer.v40i1.7123,10.4038/engineer.v40i4.7147,sljol; repositories_combined,sljol; repositories_combined
146379,141646,From the Editor Vol. 46(2),From the Editor Vol. 46(4),95.83,95.83,95.83,95.83,2013.0,2013.0,10.4038/engineer.v46i2.6905,10.4038/engineer.v46i4.6798,sljol; repositories_combined,sljol; repositories_combined
148328,153646,From the Editor Vol.40 (1),From the Editor Vol.40 (2),95.83,95.83,95.83,95.83,2007.0,2007.0,10.4038/engineer.v40i1.7123,10.4038/engineer.v40i2.7132,sljol; repositories_combined,sljol; repositories_combined
153646,152716,From the Editor Vol.40 (2),From the Editor Vol.40 (4),95.83,95.83,95.83,95.83,2007.0,2007.0,10.4038/engineer.v40i2.7132,10.4038/engineer.v40i4.7147,sljol; repositories_combined,sljol; repositories_combined
150411,144480,Editorial Vol.4(2),Editorial Vol.4,93.75,93.75,100.0,95.62,2014.0,2014.0,10.4038/sljid.v4i2.7566,10.4038/sljda.v4i0.7121,sljol; repositories_combined,sljol; repositories_combined
118971,137643,Development of a Formula to Quantify Emissions Generated from Diesel Vehicles in Sri Lanka,Development of a Formula to Quantity Emlsslons Generated from Dlesel Vehicles in Sri Lanka,95.56,95.56,95.56,95.56,2017.0,2017.0,,,repositories_combined,repositories_combined
159495,163460,RE-DIRECTING CONSERVATION RISKS TO DISASTER RISKS IN CONSERVINGWORLD HERITAGE SITES INMALAYSIA,Re-directing conservation risks to disaster risks in conserving world heritage sites in Malaysia,98.95,93.68,92.57,95.46,2016.0,2016.0,,,repositories_combined,repositories_combined
40233,50280,General practice is “different”: a qualitative study of adaptation experiences of East Staffordshire general practice speciality trainees,General practice is ‘different’: qualitative study of acculturation experiences of East Staffordshire general practice specialty trainees,95.52,95.52,94.74,95.29,2020.0,2020.0,10.1080/14739879.2020.1836520,10.3399/bjgp20x711101,openalex; crossref,openalex; crossref
75072,73573,පාලි නිර්දිෂ්ට ග්‍රන්ථ අධ්‍යයනය III - PALI 31013,පාලි නිර්දිෂ්ට ග්‍රන්ථ අධ්‍යයනය I – PALI 11013,95.24,95.24,95.24,95.24,2017.0,2017.0,,,repositories_combined,repositories_combined
174462,172965,CHEMISTRY & TECHNOLOGY OF COCONUT PRODUCTS-PLT343-3,CHEMISTRY & TECHNOLOGY OF COCNUT PRODUCTS-PLT341-2,94.85,94.85,94.85,94.85,2017.0,2017.0,,,repositories_combined,repositories_combined
83997,83999,Final examination medical degrees- January 2024: Medicine paper II,Final examination medical degrees- June 2024: Medicine paper II,94.4,94.4,95.73,94.8,2024.0,2024.0,,,repositories_combined,repositories_combined
165934,158652,"Coir pith activated carbon for the removal of dyes, organics and heavy metals from aqueous solutions",Coir pith activated carbon for the removal of organics and dyes from aqueous solutions,91.89,92.97,100.0,94.65,2008.0,2008.0,,,repositories_combined,repositories_combined
85465,85456,PHACH 1273- Pharmaceutical Chemistry I,PHACH 1206- Pharmaceutical Chemistry I,94.59,94.59,94.59,94.59,2015.0,2015.0,,,repositories_combined,repositories_combined
74380,74621,Foundation Course Information Technology (Practical) – FNDI 32020,Foundation Course in Information Technology (Practical) – FNDI 21010,94.4,94.4,94.83,94.53,2019.0,2019.0,,,repositories_combined,repositories_combined
100827,140359,Application of mass spectrometry to characterize the components present in a curcumin sample,Application of mass pectrometry to characterize the components present in curcumin Sample,98.34,85.08,98.34,94.36,2003.0,2003.0,,10.4038/sljp.v4i0.189,repositories_combined,sljol; repositories_combined
57493,29305,Enhanced Sensitivity in Photovoltaic 2D MoS 2 /Te Heterojunction VOC Sensors (Small 49/2024),Enhanced Sensitivity in Photovoltaic 2D MoS 2 /Te Heterojunction VOC Sensors,91.46,91.46,100.0,94.02,2024.0,2024.0,10.1002/smll.202470366,10.1002/smll.202402464,openalex; crossref,openalex; crossref
75325,73896,Foundation Course in Information Technology (Theory) - FNDI 31010,Foundation Course in Information Technology (Theory) - FNDI 12020 (Old),93.65,93.65,94.83,94.0,2023.0,2023.0,,,repositories_combined,repositories_combined
12327,12355,Economic Consequences and Impacts Due to the Outbreak of COVID-19 In Sri Lanka,Economic Consequences and Impacts Due to the Outbreak of Covid-19,90.91,90.91,100.0,93.64,2021.0,2021.0,10.2139/ssrn.3909386,10.2139/ssrn.3911436,openalex; crossref,openalex; crossref
173321,179526,RAPID APPICATION DEVELOPMENT-CST224-3,RAPID APPLIVATION DEVELOPMENT-CST243-3,93.33,93.33,93.33,93.33,2019.0,2019.0,,,repositories_combined,repositories_combined
119723,125859,2020 - PH 1213 - Revised Syllabus,2020 - PH 1112 - Revised Syllabus,93.1,93.1,93.1,93.1,2020.0,2020.0,,,repositories_combined,repositories_combined
84001,83999,Final examination medical degrees- November 2024: Medicine paper II,Final examination medical degrees- June 2024: Medicine paper II,93.65,88.89,95.73,92.84,2024.0,2024.0,,,repositories_combined,repositories_combined
131740,131727,14 Batch - NUR 1112 - (2020/2021),14 Batch - NUR 1232 - (2020/2021),92.59,92.59,92.59,92.59,2023.0,2023.0,,,repositories_combined,repositories_combined
131727,119438,14 Batch - NUR 1232 - (2020/2021),14 Batch - NUR 1211 - (2020/2021),92.59,92.59,92.59,92.59,2023.0,2023.0,,,repositories_combined,repositories_combined
131897,131953,06 Batch - MLS 3103 - (2012/2013),06 Batch - MLS 3202 - (2012/2013),92.59,92.59,92.59,92.59,2017.0,2017.0,,,repositories_combined,repositories_combined
150956,152549,From the Journals Vol.50(3),From the Journals Vol.51(4),92.31,92.31,92.31,92.31,2009.0,2009.0,10.4038/cmj.v50i3.1430,10.4038/cmj.v51i4.1144,sljol; repositories_combined,sljol; repositories_combined
110274,153178,1-phenyl-3-methyl-4-trifluoroacetyl-pyrazolone-5 as an extraction and spectrophotometric reagent for Fe(iii),1-PHENYL-3-METHYL-4-TRIFLUOROACETYL-PYRAZOLONE-5(HPMTFP)AS AN EXTRACTION AND SPECTROPHOTOMETRIC REAGENT FOR VANADIUM(V),90.67,89.78,96.62,92.19,1993.0,1993.0,,10.4038/jnsfsr.v21i1.8092,repositories_combined,sljol; repositories_combined
86073,86098,Second examination for medical degrees part I-2013:Parasitology,Second examination for medical degrees part II-2013:Pharmacology,94.49,86.61,94.49,92.13,2013.0,2013.0,,,repositories_combined,repositories_combined
147263,143048,Appreciation: Professor B.A. Abeywickrama,Appreciation: Professor B.A. Abeywickrama (1920-2011),88.64,88.64,100.0,92.05,2011.0,2011.0,10.4038/jnsfsr.v39i2.3181,10.4038/jnsfsr.v39i3.3632,sljol; repositories_combined,sljol; repositories_combined
149156,145530,Gas under the diaphragm in xray film may mislead,Gas under the diaphragm in x-ray film may mislead & Reply,93.2,87.38,94.51,91.85,2011.0,2011.0,10.4038/cmj.v47i3.3442,10.4038/cmj.v47i4.3430,sljol; repositories_combined,sljol; repositories_combined
150222,150729,Paediatric Crossword Puzzle 22,Paediatric Crossword Puzzle – 22 (Answers),88.24,88.24,100.0,91.76,2014.0,2014.0,10.4038/sljch.v43i1.6669,10.4038/sljch.v43i2.7020,sljol; repositories_combined,sljol; repositories_combined
81194,79306,IMPACT OF SECOND LANGUAGE CONCEPTS ON THE IMPROVEMENT OF WRITING SKILLS,IMPACT OF SECOND LANGUAGE CONCEPTS ON THE IMPROVEMENT OF WRITING SKILLS -AN ACTION RESEARCH,88.2,88.2,100.0,91.74,2006.0,2006.0,,,repositories_combined,repositories_combined
123356,123034,2022 - PH 4242,2022 - PH 4223,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
123356,124056,2022 - PH 4242,2022 - PH 4212,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
123550,122938,2021 - PH 4132,2021 - PH 4123,91.67,91.67,91.67,91.67,2021.0,2021.0,,,repositories_combined,repositories_combined
131659,131500,2024 - AH 2112,2024 - AH 2212,91.67,91.67,91.67,91.67,2024.0,2024.0,,,repositories_combined,repositories_combined
119061,126694,2016 - PH 4242,2016 - PH 4212,91.67,91.67,91.67,91.67,2016.0,2016.0,,,repositories_combined,repositories_combined
125984,124598,2023 - PH 2123,2023 - PH 2134,91.67,91.67,91.67,91.67,2023.0,2023.0,,,repositories_combined,repositories_combined
118979,124493,2023 - PH 4143,2023 - PH 4141,91.67,91.67,91.67,91.67,2023.0,2023.0,,,repositories_combined,repositories_combined
122239,126325,2022 - PH 2153,2022 - PH 2143,91.67,91.67,91.67,91.67,2022.0,2022.0,,,repositories_combined,repositories_combined
119093,125333,2020 - PH 3212,2020 - PH 3242,91.67,91.67,91.67,91.67,2020.0,2020.0,,,repositories_combined,repositories_combined
